id,title,word2vec
2821,快穿女配：男主求别撩,"[-0.1708760568646774,-0.1717614161588567,0.009921293163995048,-0.08180333583450486,-0.04876143453762896]"
2820,我是美人鱼：老公，你别闹！,"[-0.11879140260446416,0.002750693173896122,-0.05706818593898788,-0.0670276475679462,-0.04457710971889485]"
2819,夏有乔木，雅望天堂,"[-0.06295098830014467,0.00900786046559612,-0.03692436578993996,-0.016411320141827068,-0.06802851506198447]"
2817,穿越木叶之八门遁甲,"[-0.04876994046469171,0.11798832054512623,-0.04572763443231965,0.03357297103278912,-0.020300052857074216]"
2816,剑灵,"[-0.030314494397801657,0.00039827043656259775,-0.045677263755351305,0.00122101375212272,-0.03405735473303745]"
2815,夫人芳龄三岁半,"[-0.11457500981990822,0.12125190739663175,-0.05301492818846153,0.06290753780362698,0.006552923506555649]"
2814,凰权天下：冷宫废后,"[-0.04344574976268978,-0.03919264889277872,-0.10288809397302212,0.15986044349015824,-0.23697392534952433]"
2813,冷宫废后求宠爱,"[-0.15466693913648752,0.19666245484470643,-0.10218072841896422,0.06662157132417303,0.030610403808003124]"
2811,凉生，我们可不可以不忧伤,"[-0.05067253260534595,0.030756818266077474,-0.0262156976651485,-0.0007134983675893057,-0.04120947861281985]"
2810,恶魔少爷别吻我,"[-0.06406179147243903,0.030361031408648233,-0.040299637608129435,0.01326956942274764,-0.06314082529295136]"
2809,爆宠小萌妃,"[-0.06064743478782475,0.0733629666543233,-0.06609221517906656,0.08094326794214014,-0.03675344760995358]"
2807,邪帝重生：爆宠小萌妃,"[-0.03554982137090216,0.041107071264247806,-0.061116340751704266,-0.008696680384760146,-0.04572330169737272]"
2806,快穿女配：反派BOSS有毒,"[0.00364034241831661,-0.21927653519396928,-0.11355222539999817,0.22938947957244854,-0.39838327243747307]"
2804,良缘无处逃,"[-0.043811308473105666,-0.027029557032105713,-0.09316839513358781,0.13577504362404832,-0.21643533183099783]"
2803,蜜爱暖宠小甜妻,"[-0.06343204257477043,-0.02896049995097663,-0.0007303867141826678,-0.06969961831030452,-0.0598651717961529]"
2802,国手宗师,"[-0.03136942040196858,0.011494806480355734,-0.05749146778916204,0.04403971861181564,-0.11627936440108473]"
2801,天降萌妻有点甜,"[-0.010401705401616506,-0.08815193247735603,-0.07101887671483888,0.11540848807231263,-0.24567701473036624]"
2800,兄友弟攻，暴君我要翻身！,"[-0.1516041511010068,0.0021444872497037673,-0.015094736076813811,0.04160353246455391,-0.027067344402894378]"
2798,铁拳争锋,"[-0.031003491528256724,-0.03746817704302737,-0.11938636693348353,0.176854719351222,-0.2810370338375907]"
2794,神级奶爸系统,"[-0.03858924922015932,0.016221444225973554,-0.05672476357883877,-0.03873416575499707,-0.0924688066666325]"
2793,你微笑时很美,"[-0.0031283699396637177,0.10512469180168643,0.058447160577822115,-0.08078777034684355,-0.09508564386276468]"
2792,征服六个你,"[-0.06171736949299639,0.005914656992850675,-0.03824739621297733,-0.03341390536720487,-0.07498210756661924]"
2791,我可能不会爱你,"[-0.07107955133184218,-0.03144037279372032,-0.09371022863062815,0.14935691052904496,-0.2673193850339605]"
2790,延禧攻略,"[-0.012008434287149851,0.11258364152040724,0.02695369460669003,-0.05734384672618226,-0.11311233702949003]"
2788,财富天降,"[-0.04804169575628989,0.0948847999851055,-0.1869691853370408,-0.05655710423803505,-0.05076079418444458]"
2787,盛世凰妃：惹上腹黑魔少,"[-0.03720536254446155,0.03896759636367538,-0.04242740352638066,-0.00453408988292462,-0.036602563048446814]"
2785,我当道士那些年,"[-0.05244740068829104,-0.13928534902993644,-0.05546966304571659,0.10850751475403224,-0.1805884238374211]"
2784,朕心爱的丑姑娘，请多指教,"[-0.1276005860231817,-0.03710024341475219,-0.009131625712228319,-0.05775681660200159,-0.03308603302886089]"
2783,弑神之路,"[-0.07786278845742345,0.18867591308662668,-0.08972415051539429,0.059049732430139557,0.033575143199414015]"
2782,医妃妙手冠朝堂,"[-0.11205446182496169,0.13996988210375563,-0.11480441125053348,0.04608985081766591,-0.03352960227339557]"
2781,宁负余生不负爱,"[-0.10456052144496318,0.015215397611552594,-0.03822269381078727,-0.013813021702363211,-0.04375975317431285]"
2780,皇后无所畏惧,"[-0.05890005634864792,0.021839816334249917,-0.04793584170693066,-0.02288347291566121,-0.06326701036596205]"
2777,重生绝世男神：爷太倾城,"[-0.07286141904431485,0.06040884224667905,-0.0693997408473684,0.012112113534502925,-0.04119685742883913]"
2776,微微一笑很倾城,"[-0.09479429803047279,-0.008090882433431321,-0.05790384679168806,-0.013970985601190478,-0.015917636925893784]"
2775,微微同人一笑倾城,"[-0.11276345200836659,0.12274281218647957,-0.12513075941242277,0.05641842775978148,-0.07686587942764163]"
2774,盛世医后，冷帝请接招,"[-0.10520888885760026,-0.021611042495351285,-0.03450705423460317,-0.021921492260377352,-0.05181720677914249]"
2773,废材小姐大神医,"[-0.032667554132017294,0.03396797710111443,-0.06200336543580806,-0.009162631810603427,-0.09151201316116142]"
2772,金秘书,"[-0.09478814569431253,0.11560197702621937,-0.06523392418037272,0.035488355853077434,0.017340898229223158]"
2769,谁怜暮雨初情,"[-0.023870466275529675,-0.06445675051205238,-0.1495238132421163,0.10186335722078817,-0.23104097781396365]"
2768,龙武天眼,"[-0.035179561021289336,0.02297988179122546,-0.01817570633418789,-0.014707916760084185,-0.028183386820644415]"
2767,神奇医云手,"[-0.062031846741835275,0.1375267408788204,-0.23323871179794273,-0.043993854864190024,0.008321241506685813]"
2765,圣武龙图,"[-0.05249368757544521,0.07493000858998362,-0.05123408354244175,0.03901835552050157,-0.0026456248708703416]"
2764,非我倾城,"[-0.1311713643984771,0.18839942002178806,-0.10277714728573827,0.043391664022285684,-0.00035586631795587505]"
2763,医妃倾天下,"[-0.08943851236612178,0.14944959377261022,-0.11056670156092599,0.023748536330038827,-0.03571906770006396]"
2762,仙道第一小白脸,"[-0.08239850521087647,0.0627587122283876,-0.03163966163992882,0.036954210116527976,-0.027099925801157953]"
2761,素手遮天,"[0.0038384564550748715,0.053367876602957644,0.10521161955160399,-0.06859064762441752,-0.06550489106836418]"
2760,素手遮天：毒妃很绝色,"[-0.038355597781072205,0.04087693834056457,-0.04978769975394814,-0.03762301743742736,-0.06111440607620513]"
2759,总有刁民想害朕,"[-0.07973936274647712,0.13120606997981668,-0.09289838982280343,0.04578535714186728,-0.022990500647574665]"
2758,相爱有多难,"[-0.05176419013046792,0.020436037902808967,-0.049659508657419964,-0.04835271178412118,-0.05105056260002865]"
2757,凤灵,"[-0.04956962414947686,0.023338959625324427,-0.04659797137936772,-0.011925318307910503,-0.0567781961133787]"
2756,穿越之医倾天下,"[-0.040321387259846,0.07870817755639263,-0.0934892027796089,0.028721245961239587,-0.07356719416717382]"
2753,桃之夭夭：修仙女神太吃香,"[-0.057120223762467504,0.050612475576469605,-0.04728062955629346,-0.0017022033048955823,-0.03912122718091788]"
2752,惊世医宠：魔君大人，要抱抱,"[-0.1112663110883968,-0.06014367414831693,-0.003278824746749311,-0.055198865402314175,-0.03931374444828351]"
2751,宠妃无度：冲喜王妃嫁一送一,"[-0.14384674254251878,-0.06149427006021142,0.0016611197934253141,-0.06641084387083539,-0.011100396754045505]"
2750,一代诡妃,"[-0.27297876435332,0.12323047923855485,-0.06965634792577476,0.048628556984476747,0.07191095016896724]"
2749,一宠成瘾：老婆你好甜,"[-0.07451921685768122,-0.029452130596407434,-0.006088368700478564,-0.0679161352020773,-0.07129574987021359]"
2748,神医狂后,"[-0.08696880635567182,0.0065853415425260395,-0.05715898546758433,-0.02968234599156435,-0.08314059233986014]"
2747,浴火毒女,"[-0.08873826565606327,0.07159519198768098,-0.05634425893618629,0.048549435759798205,-0.03869285860002555]"
2746,月满京华,"[-0.14606106059315305,0.1388815405080095,-0.07238950453077753,0.00989437909835639,-0.00671212231585135]"
2745,冲喜王妃：相公不好惹,"[-0.08514689033230147,0.11002303606294321,-0.051772174439534094,0.03959445478959066,-0.0027295838561699247]"
2742,洪荒之红云大道,"[-0.04347521579157646,0.11066747305184518,-0.05977600256235085,0.014518353664739567,-0.03783945944583551]"
2741,邪气凛然,"[-0.12287129360166463,-0.11032203780487179,0.006656204633922739,-0.07655581089519811,-0.046514746639877556]"
2740,不及皇叔貌美,"[-0.1086305683914005,0.044655366618510176,-0.03859961190787346,-0.02552714113793943,-0.06655369076432417]"
2737,九幽天帝,"[-0.060536526283249265,0.1364110144553706,-0.21799665989819916,0.022381696850061417,-0.01783124648500234]"
2734,毒医宠妃,"[-0.03815200385361095,0.10992449421610218,-0.06117450643796474,0.0574801100010518,-0.05585301939572673]"
2733,重生学霸日常,"[-0.15740278495941312,0.14079496512810388,-0.10086850343892971,0.04181541632860899,-0.04825432139914483]"
2732,最强男神,"[-0.032804826810637386,0.00820084085295859,-0.019489271901221128,0.002090753842422967,-0.03454296341525358]"
2730,宁王妃：庶女策繁华,"[-0.056597454518056804,0.035757706883038774,-0.03876561524582581,-0.010724125097958292,-0.04070121410604514]"
2729,绝色神偷：史上第一废柴,"[-0.0563194310046075,-0.018523137283730593,-0.01271938375002184,-0.09710812733015593,-0.11883680708706379]"
2728,邪王绝宠：医品特工妃,"[-0.09745696177814415,-0.021127786016264975,-0.1039004664987239,-0.05876124807265262,-0.09111483250798787]"
2725,捉妖记,"[-0.048703604365866154,0.05089660983484907,-0.009358108592912173,0.021717378469661642,-0.02193805215975795]"
2724,天才小毒妃,"[-0.09091623302768258,0.00916329150855103,-0.06924011675166149,0.003978994145405059,-0.0777394502085871]"
2719,第一仙师,"[-0.06851984720395983,0.018657495957395097,-0.03534110294619821,-0.013362317472336075,-0.035674657588626944]"
2716,狂妃来袭：丑颜王爷我要了,"[-0.06722879620889823,0.060955386650231154,-0.06153281438164413,0.006765833668113273,-0.08314980914195379]"
2715,快穿表妹不是炮灰,"[0.008766514123775639,0.030285282094085306,-0.03690202972099472,-0.02035942553685835,-0.10103122609703301]"
2713,恶魔校草住隔壁：甜宠1001次,"[-0.04297399799335316,-0.02107638374686108,-0.00110683531810147,-0.026610646621390642,-0.06027465183953089]"
2712,恶魔校草住隔壁,"[-0.10621923323084888,0.089025884329413,-0.04591074238459652,-0.01779927700184859,-0.06486213744546358]"
2711,寄你笑颜许情深,"[-0.10077509910999131,0.08467728178948164,-0.06570771053832557,-0.016523853010897125,-0.053443832738724134]"
2709,腹黑双胞胎:抢个总裁做爹地,"[-0.05534468018770988,-0.03086556337677456,-0.018455952408940306,-0.07895261685189325,-0.08946571031842253]"
2706,恶魔宠上瘾：小可爱，微微甜,"[-0.06796773014314196,0.049072823961506834,-0.030662362562940904,0.0020581780225728398,-0.01662326368710233]"
2704,薄酒温情殇,"[-0.04171732653168425,-0.07357878373195863,-0.06949406115925066,0.02326861317014347,-0.19525008040403768]"
2702,凤逆天下：穿越之绝色兽妃,"[-0.0671425935597374,0.03949391934752035,-0.08785793017416907,-0.003328237467660354,-0.089749127963128]"
2701,超绝狂兵,"[-0.0952519615753912,0.12134492636407511,-0.10920940267925079,-0.01249075557391804,0.006445160565467982]"
2700,情风律意,"[-0.07402749480855352,0.03255403419969744,-0.014504158113784384,-0.010576954071919591,-0.012191686397066937]"
2699,绝代医狂,"[-0.043210200364946535,-0.002531107806134969,-0.09096692105461107,0.06937219257662562,-0.10678240477940754]"
2698,错嫁王妃有点忙,"[-0.07049794608484143,0.03788554140002183,-0.06204827057967043,-0.019793263899729303,-0.09497104162026358]"
2697,师父V5：萌徒，洞房,"[-0.03188515188680453,0.014332810677164657,-0.02255476612005044,-0.03890256898223676,-0.06279333547096361]"
2696,大小姐的极品护卫,"[-0.11100497008526637,0.14532923074288953,-0.11713424207071864,0.011116883251816034,0.00904506926364716]"
2695,穿越之绝色兽妃：凤逆天下,"[-0.057683443553300934,0.01821305592798058,-0.09683410415891558,0.027505128839011513,-0.12749322925680387]"
2694,三界聊天群,"[-0.07767834709263229,0.10391287988302514,-0.012021740943265077,0.04021321288130891,0.01127706330197935]"
2693,斗罗大陆3龙王传说,"[-0.08353178422324933,-0.02680814596824348,-0.03206709327462774,-0.037833754360102695,-0.028136225821575725]"
2687,帝王燕：王妃有药,"[-0.06970667480837202,0.03828725611438623,-0.12816081717106942,-0.011607989069464541,-0.04346812578748811]"
2685,九星毒奶,"[-0.06224494517664425,0.13819407986011356,-0.2361250522080809,-0.01290315010555787,-0.003318870352813974]"
2683,盛世狂妃：废材逆天四小姐,"[-0.09449877262647663,0.13977130121950593,-0.12928362446171895,0.0988062336774809,-0.07689913577799286]"
2680,萌妻不服叔，拒婚亿万总裁,"[-0.10426273259508889,0.09143912192666903,-0.0646877660183236,0.009863976505585015,-0.044425719206628855]"
2679,萌妻不服叔,"[-0.11329224254362859,-0.049947798368521035,-0.0019375126576051116,-0.044112500707762174,-0.04075783825157067]"
2676,大剑神,"[-0.04199738522791969,0.05583027145226619,-0.04353810983510422,0.0011834115434404728,-0.008337484293484262]"
2675,云中歌2：浮生梦,"[-0.025412348285317424,0.041378408145828875,-0.03299157230030687,-0.04750604736036621,-0.06021484742814209]"
2674,云中歌3：忆流年,"[-0.03246828334616317,0.05831078111734842,-0.030797940963478345,-0.02193491387316176,-0.058396198982072454]"
2673,大汉情缘：云中歌,"[-0.019106559033389203,0.04546688946866198,-0.02914908984093927,-0.01171211620385293,-0.04319214526185533]"
2672,云中歌1：绿罗裙,"[-0.02429062642682439,0.04917468474013731,-0.03812326791170889,-0.029121916365021695,-0.05286858746340164]"
2670,她美得太撩人[快穿]+番外,"[-0.042549695948966675,0.06556117081911199,-0.026536233011736635,-0.00550350909664606,-0.00670663934175132]"
2669,蛇妻美人,"[-0.12215147253924181,-0.016766919554876428,0.012513660293604645,-0.03404654495950256,-0.04126444611964481]"
2666,小可爱，放学别走+番外,"[-0.037627889753247684,0.0013723024740242042,-0.03655724514705631,-0.011502041359646963,-0.04927457937827477]"
2665,重生医妃狠绝色,"[-0.049092982532456524,0.05956608629940699,-0.06640691569695871,-0.0427893895667512,-0.0667235071087877]"
2663,天品邪医,"[-0.05857869822284556,-0.05420496568422095,-0.04606004180095624,0.04162379399076599,-0.13999211840928183]"
2662,少年玄医,"[-0.059319735862248174,0.028057730157992667,-0.02395438467751124,-0.001662026808064963,-0.06393589381228333]"
2660,龙凤双宝心尖宠,"[-0.019980545107197635,-0.11617341970365183,-0.10720189445722401,0.18060462677385658,-0.34528504974635627]"
2659,神品读心侠医,"[-0.0490342399256455,0.04863798006664257,-0.05230534785250957,0.06204019510816481,-0.1050226589841013]"
2658,名门挚爱：帝少的千亿宠儿,"[-0.09914999974231857,-0.06346046215976062,-0.005120912161436391,-0.06414066802392261,-0.06961719451161723]"
2656,武道独尊,"[-0.03608847748593337,0.040123936885427085,-0.035239631182424,0.024134851903879956,-0.020152946378314687]"
2655,三国之召唤猛将,"[-0.049766008987401925,0.020672857028742633,-0.047617641485606634,0.0030106675252318383,-0.011560876877047122]"
2652,废妃狠彪悍,"[-0.02615474935695259,-0.0014918790792749412,-0.028029954162142847,0.0013053324208527372,-0.03625969328256189]"
2651,最好的我们,"[-0.061277617173295267,0.022182062164776854,0.004310657508257363,-0.015127816060299261,-0.04234984686287741]"
2650,狂妃狠彪悍,"[-0.10878777286270634,0.1466442090086639,-0.10172604754567147,0.08987350976094603,-0.0687721851002425]"
2649,重生黑客女王：腹黑陛下，撩上瘾,"[-0.019596771565529535,0.06486297405395165,0.022970236229429127,-0.04015275872892366,-0.06132932425529327]"
2648,从今天开始当富二代,"[-0.10332155181095004,-0.0216085121441537,-0.02735608691970507,-0.03402346136191717,-0.041387837332410686]"
2647,凰权,"[-0.05905779827386141,0.0726175370789133,-0.034653365723788736,0.02580327957868576,-0.02323447641916573]"
2646,时间都知道,"[-0.21555600882592527,0.25593936832791025,-0.102773190560666,0.07109308886257085,0.056062542579390785]"
2645,花都神医,"[-0.08789150315360762,0.06099602109633195,-0.05286150568952927,0.013314261578787595,-0.03360362817795995]"
2644,扶摇皇后,"[-0.0411161321024291,0.0658025061711669,-0.04715760396077082,0.05007301770652143,-0.034512795543727964]"
2642,权倾天下：美景未迟,"[-0.07496389879845083,0.04642535289749503,-0.006439224099740386,0.040769841382279993,-0.012869281629100442]"
2641,宦难江山,"[-0.04824189503636697,0.024684043754899427,-0.029703721409137157,0.013341259919916805,-0.03356549940476923]"
2640,醉卧少帅怀,"[-0.07047274363382408,0.0528730708368433,-0.035543827744226694,-0.016677750331129775,-0.03126545978658315]"
2639,蛮荒记,"[-0.05101089002305848,0.025291441232655885,-0.012444765656255186,0.002040487610631519,0.002676163269724283]"
2636,帝师,"[-0.058255242928862576,0.05086468657944351,-0.04942256129346788,0.00806224431085866,-0.02480939493980259]"
2634,鬼医狂妃祸天下,"[-0.04865990599085177,0.03411072075998942,-0.07580545653140039,-0.0016297527618007734,-0.10237985972656002]"
2633,山有木兮木有枝,"[-0.03385155674186535,0.060983699508748636,-0.04555221396731213,0.009205678329938866,0.016365972784115]"
2632,网游之神级土豪,"[-0.03356956030608567,0.04933448774896593,-0.055307251477583516,0.008878985961868627,-0.02080106999740371]"
2628,网游之风流骑士,"[-0.045940484115047954,0.039563574649107,-0.07724286273766597,-0.024753041744518738,-0.06954871508507775]"
2627,修佛传记,"[-0.03748368461317611,0.07923080517365685,-0.04552592110355002,-0.08204366696805183,-0.060540194983400825]"
2625,神一样的男人,"[-0.08053185681587663,0.02900261661551636,-0.061497739692828776,0.0013850199315568496,-0.12414627021242833]"
2624,花颜策,"[-0.05934288008211297,0.0473648313927697,-0.021331550531613175,0.0035306597346789204,-0.017182235736981966]"
2622,少帅宠妻请低调,"[-0.06846908438684685,0.0483229960414714,-0.11918145244874592,-0.055030420116548025,-0.06957423443673179]"
2621,很纯很暧昧,"[-0.0435909683265808,0.004607549728296528,-0.06864975623532453,0.056284284619984894,-0.10711972991173918]"
2620,天官赐福,"[-0.06420615319486546,0.16438457316152102,-0.05437309108674526,0.06884146457457024,0.027572830369615036]"
2619,帝国总裁的丑妻,"[-0.004820060865798344,-0.061900913552381094,-0.09338067840629567,0.1413766820022526,-0.23713780749239957]"
2618,楼兰诅咒：暴君，只准宠我,"[-0.12356273808023509,0.14363569788538905,-0.10829081567113891,0.037070121917435354,0.0067916914601536356]"
2616,恋与制作人恋雨星愿,"[-0.10146027770159499,0.12113480679025607,-0.04280992118375642,0.06617368810943194,0.016787860534220402]"
2615,妃常逃跑：王爷不许抓我,"[-0.10610548879325005,-0.014297634945251048,-0.06222734675373368,-0.046163221086568104,-0.11641449654667542]"
2614,萌宝三只：爹地请排队,"[-0.1346722504963647,-0.08694769460425684,0.017252619819235846,-0.08619926820833687,-0.02443046770481901]"
2613,逆天系统：王爷，奴家减个肥,"[0.021571191828470768,0.06758444060616922,0.019978913657435374,-0.07132204659794253,-0.1104247812579227]"
2611,惑世盗妃,"[-0.041051120316195816,0.024174425869234024,-0.04966832839307331,0.011822122398630848,-0.04498890739133847]"
2609,妖女归来，摄政王接嫁,"[-0.12387955554332884,-0.017581057712255467,-0.0728854319876841,-0.01827330672888145,-0.09660506012639211]"
2608,医妃倾城：腹黑殿下请温柔,"[-0.0892304184101522,0.0822029938455671,-0.0833508542040363,0.030424867551773788,-0.05485562220215798]"
2607,我的大小姐老婆,"[-0.06381629407405853,0.0598464205628261,-0.11363244268577546,0.12767949835397305,-0.1686538413632661]"
2606,高冷蛇王，兔妃一抱喜多多,"[-0.06937688231468202,-0.007872833382959167,-0.019327374178295335,-0.012037695962935687,-0.033968449745637674]"
2605,医妃倾城：王爷是只狼,"[-0.07699693344126944,0.022851668214272768,-0.05586729847566515,-0.024094252169636066,-0.08771359960197425]"
2604,最强女婿,"[-0.07159210038848986,-0.010957299170490258,-0.0197439239336512,0.003405139517361441,-0.03467641432936757]"
2603,田园小蛮妃,"[-0.023857268187890034,-0.03699927469198074,-0.12081481863020194,0.2171948762455334,-0.28920009192208657]"
2602,玄奇天眼,"[-0.11681317778261886,0.03014402191514488,-0.06362228007227796,-0.03638912306103686,0.0036110840023452924]"
2601,少年悬壶士,"[-0.006488098070116305,-0.05413678662124567,-0.07138677484287721,0.07887813168373413,-0.1752423501272527]"
2600,佛系少女进化论,"[-0.020986221098139076,-0.08465787633153868,-0.051908480371657136,0.0660671457867082,-0.1792817655375721]"
2599,济世雄才,"[-0.08246230703468124,0.0510595942226549,-0.047620771328608195,0.023682730464497582,-0.03865070796261231]"
2598,总裁小妻甜蜜蜜,"[-0.05351129404799495,0.028454726561903954,-0.05230447605976628,0.078483572591924,-0.09003106499504711]"
2597,我与你正相遇,"[-0.12919559449200396,0.04924958575840877,-0.019880836434743327,-0.058793719716208136,-0.1061739924809207]"
2596,青春往事,"[-0.183766158150607,-0.020301939907336704,-0.008058995939791203,0.004840090699297817,0.0467649006872977]"
2595,生肖特战护花郎,"[-0.17678882353772807,0.01473327533208898,-0.07102422940079123,-0.01893557867567454,0.0017104963273076074]"
2594,惟我独仙,"[-0.01716961788952176,-0.03564625079889083,-0.051963799764052965,0.09203958432044601,-0.1648347407081019]"
2593,超级微信,"[-0.08276467040211528,-0.031580621164049145,-0.018675257841570547,-0.03228596264860876,-0.039255905157441026]"
2591,时光不负情深,"[-0.11892223751172423,0.1264450567122549,-0.0345677397120744,0.037852401318959894,-0.006294271610677242]"
2590,最后一位镇魂师,"[-0.05574581078741006,0.077592626869202,-0.03153561708668983,0.018037338838587668,-0.019356165663339198]"
2588,送你一片小薄荷,"[-0.03976107528433204,0.08108968973392622,-0.04402794765774161,0.018807718285825104,-0.022888797806808726]"
2582,重生之毒妃,"[-0.10189267612841664,0.10651807562086958,-0.07983522368975135,0.023634246077711633,-0.014267122045121325]"
2581,凤于九天,"[-0.1045726175181612,-0.06381635436887985,-0.010414753066253892,-0.044323172255688055,-0.033240582365708954]"
2580,弃妃逍遥：带着包子去种田,"[-0.06217866669477964,-0.05038193789207273,-0.07018890067572808,0.005453806749924465,-0.15704657291859836]"
2579,农门悍妇：带着包子去种田,"[-0.10161909210648744,-0.0259126636537736,-0.047003656236633454,-0.020349121065682742,-0.04160328749216429]"
2576,法医秦明,"[-0.06228530934187079,0.006850306922289352,-0.005823425039738776,0.02275860606389771,-0.001015514564554555]"
2575,爆宠萌妃：这个王妃有点彪,"[-0.09744297820768917,-0.08399210032944414,-0.0023130404054006533,-0.08170536450204204,-0.10605054568332523]"
2572,唯我独尊,"[-0.027279717513204866,0.10533464791602455,-0.07919075598629813,0.02610795636040469,-0.05144809429844221]"
2571,妃常嚣张：毒医大小姐,"[0.047472222340430185,0.08564983398160514,0.07854698583593263,-0.1352304633378106,-0.16577812743318432]"
2570,妃常嚣张：王爷别乱来,"[-0.038381677912548186,-0.07606329810029516,-0.09609422468735526,0.09516575505646567,-0.2473784755139301]"
2569,妃常嚣张：小小皇后要翻天,"[-0.034262345068454436,0.05962230626409721,-0.05657801208406931,0.006539323619093563,-0.08158715845650581]"
2567,妃常嚣张：邪帝宠妻无下限,"[-0.04123074880580565,0.010079666990541705,-0.08063315224449309,0.0326208502462434,-0.11506555891460983]"
2566,毒妃在上，邪王在下,"[-0.018306897003687435,0.03964469494757714,-0.052780447576146625,-0.012461973508432896,-0.05355743866250548]"
2565,天降巨款,"[-0.06161552287327746,0.017735112876368638,-0.02145089751157241,0.018346485019160003,-0.011657435494737746]"
2563,总有一天，你会喜欢我,"[-0.13452647240289176,0.016715379251157476,-0.022600272781952903,-0.03901261930150213,-0.03327874907214815]"
2561,甜妻撩人：老公大人，吻不停！,"[-0.08005202335253771,0.07542998533851156,-0.08413272492665176,-0.022526667673244242,-0.04598488679039292]"
2560,妖孽王爷请绕道,"[-0.09335452724869052,0.10355570912361145,-0.056812278872045374,-0.018538596450040738,-0.05246971389278769]"
2559,最强女仙尊,"[-0.028671070325487692,0.0926261758514946,-0.04530042955385787,0.024869233617625598,-0.0068110525208924496]"
2557,嗜血狂神,"[-0.009508653865035238,0.00913704140111804,-0.030999396180990953,-0.02439844698227685,-0.04207361202711111]"
2555,懒妃倾城,"[-0.03182540264702877,0.0428783693089511,-0.025200510610189592,-0.03479216855057344,-0.053406382673324974]"
2552,知否？知否？应是绿肥红瘦,"[-0.12086741422923902,0.123138444191621,-0.051220443875839315,0.02771270408605536,-0.02046670022731026]"
2551,不良王妃：让爷贱笑了,"[0.002232224220432431,-0.10663332544121308,-0.0889882361895057,0.12988494189192418,-0.2856508553566703]"
2550,凤还朝，妖孽王爷请让道,"[-0.052678419444710016,0.07151119241956622,-0.06292311362922191,0.003934658374637365,-0.07651716668857261]"
2548,快穿之男神不按套路出牌,"[-0.06704127029784454,0.002347872406244278,-0.07530075162470054,-0.05970697054066337,-0.12249746867903294]"
2547,一不小心撩到你,"[-0.1156922538143893,-0.050437408437331514,-0.01945396500135151,-0.0038560854581495127,-0.013966222557549675]"
2546,一不小心撩到男神怎么破,"[-0.1418546153758855,0.15239223279058933,-0.049804611576964024,0.03613312791466065,-0.006553717625691838]"
2545,时光微微甜,"[-0.2284992062731793,0.019618315181057704,-0.07220415332305588,-0.006669259238007821,-0.04013105432846044]"
2544,英雄联盟之绝世无双,"[-0.194778030794435,-0.10137250682676276,0.006973295837865564,-0.03203116304738897,-0.04360621112623605]"
2543,绝世飞刀,"[-0.06458162384972509,0.1633836494126756,-0.09637439916176455,0.011110919552655625,0.007315852878881352]"
2542,小仙出逃，宫妃萌萌哒,"[-0.06941176377628888,-0.004039646927541231,0.009490522523479098,-0.05254962339377551,-0.0448728378961438]"
2541,废材七公主,"[-0.08880889591733541,0.11660349644337069,-0.12262597055557896,0.07796848576296778,-0.10644749647882931]"
2540,盛宠之嫡女医妃,"[-0.07329388883515513,0.09672851487255049,-0.08276883329981789,0.00930319867274236,-0.046180408697442284]"
2538,一夜深情深几许,"[-0.1862686164677143,0.02462866436690092,-0.013590761367231608,-0.003353563856217079,-0.0027465728344395757]"
2537,重生学霸小甜妻,"[-0.027398241209556105,0.02635428119726755,-0.029397995478508094,-0.047167116817069685,-0.05874425650539773]"
2536,重生霸宠：摄政王爷太凶猛,"[-0.11717973709649716,-0.008863033850987752,0.0040497394899527235,-0.013740880911548932,-0.057709812310834725]"
2535,骗婚总裁：独宠小娇妻,"[-0.10577741695701011,0.03710368946194648,-0.0958315578156284,-0.03393165860325098,-0.07585914951882192]"
2533,重生之神医皇后,"[-0.10838243169898823,0.12664493167068105,-0.08873068687279483,0.05500085884705186,-0.009037021566434085]"
2532,都市逍遥强兵,"[-0.061520344481385984,0.0811386691277911,-0.11603912124048983,0.09489393592330402,-0.06024365033954382]"
2531,重生之百花影后,"[-0.05897021277582851,0.15602374343394204,-0.1173546382964685,-0.022355277701441585,-0.05856523701343043]"
2530,尸宠不衰：第一僵尸夫人,"[-0.13709554233355448,0.24781291745603085,-0.09342009091051295,0.11565385613357648,0.04625687759835273]"
2528,我在地狱中诞生,"[-0.19409710860678125,0.26387308325086317,-0.047483223224324834,0.1728798534521567,0.015547495867524828]"
2526,闪婚之错缘成爱,"[-0.017880753477049226,-0.07936968630654555,-0.06586096278738741,0.12944902685087392,-0.2602305413114236]"
2524,护美麟少,"[-0.11158871024760396,-0.003312204038551034,-0.03888901308189731,-0.016659569682899947,-0.02393292730165169]"
2523,天策绝少,"[-0.08451147797694873,-0.049866452596948614,-0.08230421644891196,0.002205696326979835,-0.12571046080085493]"
2522,快穿攻略：黑化请谨慎！,"[-0.03199337513392998,0.09287327346909377,-0.08006991822427759,-0.029915731814172532,-0.08201442630444135]"
2521,回眸定终生,"[-0.026446976395242888,-0.03754735092187057,-0.09508350667412109,0.11285519579921484,-0.2525238708223459]"
2519,我师父是鲁班书,"[-0.13307103951676535,-0.0033058613682022463,0.0010949894606780547,0.03950570391204495,-0.01258623184492955]"
