title,link,author,wordNum,read,rec
技能制造大师,https://www.biquker.com/xiaoshuo/6077.html,凿砚,922000字,1,魔兽剑圣异界纵横 半仙下山闯情关 通天仙路 全能之天才学生 都市至尊神兵 顾少宠妻成瘾 妖精的尾巴之狱血魔神 圣灵奇医 蜜宠豪门少夫人
鼎炼天地,https://www.biquker.com/xiaoshuo/6075.html,远景,5260000字,1,天地霸气诀 我成了一柄绝世神剑 太古神墓 血屠苍穹 武神劫 九转金身决 武心无极 斗罗大陆续集之史莱克七怪成神之路 混沌雷帝传
深渊主宰,https://www.biquker.com/xiaoshuo/6074.html,诸生浮屠,2898000字,1,圣者传承录 万古金身 六宫凤华 圣王 法师亚当 异界邪君 我在地狱中诞生 龙族 雪鹰领主
快穿之反派男主救赎计划,https://www.biquker.com/xiaoshuo/6073.html,秦司,3324000字,1,快穿系统：黑化男主坏坏坏 我养的反派都挂了[快穿] 快穿系统：反派BOSS，放肆撩 穿成男主师尊了 我是系统之女帝养成计划 快穿攻略：黑化请谨慎！ 能不能轻点虐我[穿书] 快穿之拯救黑化boss男主 快穿系统之女配上位记
神秘金瞳,https://www.biquker.com/xiaoshuo/6072.html,七宝琉璃,6020000字,4,都市隐龙 都市猛男 透视狂兵 都市古仙医 都市邪王 第一序列 人生交换游戏 传奇金眸 大靠山
最强修炼系统,https://www.biquker.com/xiaoshuo/6070.html,爆炒鱼子酱,1996000字,1,无上升级系统 快穿系统之女配上位记 最强外挂系统 我是系统之女帝养成计划 至尊龙神系统 最强神话帝皇 快穿之我是大boss 最强修真弃少 最强妖兽系统
邪医修罗：狂妃戏魔帝,https://www.biquker.com/xiaoshuo/6069.html,慕玥熙,11156000字,1,毒医太子妃 盛世狂妃：废材逆天四小姐 穿越农女发家记 狂妃狠彪悍 修罗女帝：废材三小姐 冷面王爷彪悍妃 废材大小姐，邪君请让道！ 穿越木叶之八门遁甲 废材七公主
人渣反派自救系统,https://www.biquker.com/xiaoshuo/6068.html,墨香铜臭,190000字,1,重生之人渣反派自救系统 我养的反派都挂了[快穿] 把反派养歪了肿么破 [穿书]这个反派有毒 变身之把反派养歪了肿么破 快穿系统：反派BOSS，放肆撩 被迫穿成反派的娇气亲妈 快穿系统：反派男神攻略计 我是系统之女帝养成计划
九零年代富二代,https://www.biquker.com/xiaoshuo/6066.html,沈桑榆,182000字,1,从今天开始当富二代 穿越之锦绣田园 田园小蛮妃 都市之纨绔天才 都市风流邪少 乡村小医仙 无双隐龙在都市 萌宠兽世：兽夫，么么哒！ 绝世独修
刁蛮宠妃：王爷你绿了,https://www.biquker.com/xiaoshuo/6065.html,郭小闲,1388000字,1,一品村姑+番外 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 暴君的失忆宠妃 农门贵女 穿越农女发家记 穿越之锦绣医途 医妃倾天下 穿越乱世医女
十月蛇胎,https://www.biquker.com/xiaoshuo/6064.html,银花火树,1776000字,1,首席萌宝买一送一 我的鬼神大人 婚然心动：前妻再嫁我一次 三尸语 豪门闪婚试爱 我的老公是狐狸 总裁爹地不好惹 薄酒温情殇 豪门欺婚
重生的穿越女配,https://www.biquker.com/xiaoshuo/6062.html,浅浅流云,540000字,2,一品村姑+番外 萌宠兽世：兽夫，么么哒！ 穿越乱世医女 穿越者吹水群 农门贵女 穿越农女发家记 废材大小姐，邪君请让道！ 穿越之锦绣医途 穿越之锦绣田园
天才萌宝腹黑娘亲,https://www.biquker.com/xiaoshuo/6059.html,墨如钰,1004000字,3,鬼帝宠妻，废材大小姐 夜夜缠情：霸道帝少惹不起 史前养夫记 总裁爹地太给力 穿越之锦绣医途 我可能不会爱你 神一样的男人 异世穿越之天才炼药师 天命逆凰
田园佳婿,https://www.biquker.com/xiaoshuo/6058.html,晗路,406000字,2,下堂王妃不好惹 悍妻种田记 系统小农女：夫君，劫个色 穿越农女发家记 贪财王妃：夫君是个暖宝宝 穿越之锦绣田园 水墨田居小日子 我的美男夫君们 冷面王爷彪悍妃
上错花轿嫁对郎,https://www.biquker.com/xiaoshuo/6057.html,席绢,74000字,1,这次来真的 雪中悍刀行 名门盛婚 风流名将 天价萌妻请关照 我可能不会爱你 时光不负情深 三生三世艳莲杀 第二十八年春
交错时光的爱恋,https://www.biquker.com/xiaoshuo/6056.html,席绢,82000字,2,这次来真的 风流名将 名门盛婚 前妻，别来无恙 第二十八年春 三生三世艳莲杀 不落相思意 上错花轿嫁对郎 蜜宠101次：宝贝，要听话！
我的医生老婆,https://www.biquker.com/xiaoshuo/6054.html,红叶枫陈,596000字,1,姻缘迟迟归 亿万爹地天价宠 画爱为牢：总裁请走开 照见星星的她 爱你无期限 神医小毒妃：皇叔，别凶猛 天降萌妻有点甜 极品霸医 我的美女总裁老婆
婢女王妃,https://www.biquker.com/xiaoshuo/6053.html,吕颜,268000字,1,暖宠亿万新娘 一生向晚 总有刁妃坑本王 宁负余生不负爱 靳少强宠小逃妻 爆笑宠妃：爷我等你休妻 双世宠妃原著：爷我等你休妻 公子强娶 国医狂妃：邪王霸宠腹黑妃
因爱成婚,https://www.biquker.com/xiaoshuo/6052.html,炎水淋,1944000字,1,隐婚老公深夜来 总裁夫人有点冷 夫人虐渣要趁早 不嫁总裁嫁男仆 许你情衷意深长 夫人，夜深了 重生千金无限宠 恋你情深酒醉 名门盛宠：闪婚成恋
残王傻妃：代嫁神医七小姐,https://www.biquker.com/xiaoshuo/6051.html,慕容澜澜,2570000字,1,唯愿桃花开 楼兰诅咒：暴君，只准宠我 再生缘：我的温柔暴君+番外 密室困游鱼 鬼手神医：倾城王妃 喜羊羊与灰太狼之六界传说 神医萌妃，王爷约不约 邪王绝宠：医品特工妃 凰途：绝代太子妃
我家王妃是逗比,https://www.biquker.com/xiaoshuo/6050.html,北九竹,1268000字,2,暴君，你又被逼婚了 特工王妃太嚣张 独占帝宠：杀手俏医妃 穿越：下堂王妃难再娶 毒医宠妃 青丝绾红颜 皇后娘娘的五毛特效 穿越乱世医女 全能医妃：废物嫡小姐
重生之至尊千金,https://www.biquker.com/xiaoshuo/6048.html,一路烦花,1242000字,2,重生之女神养成计划 重生千金复仇 重生校园：帝王娇妻暖暖爱 重生嫡女：风华倾天下 重生专宠：摄政王的毒妃 重生娱乐圈之名门盛婚 系统重生：首席鬼医商女 重生之神医皇后 重生国民男神：九少，请指教！
唯愿桃花开,https://www.biquker.com/xiaoshuo/6047.html,慕容澜澜,2268000字,1,残王傻妃：代嫁神医七小姐 楼兰诅咒：暴君，只准宠我 再生缘：我的温柔暴君+番外 密室困游鱼 喜羊羊与灰太狼之六界传说 邪王绝宠：医品特工妃 凰途：绝代太子妃 一咬定情：异能萌妃，抱一抱 不良王妃：让爷贱笑了
独占帝宠：杀手俏医妃,https://www.biquker.com/xiaoshuo/6046.html,花小冉冉,802000字,1,"我家王妃是逗比 凤动九天：废材杀手妃 逆天召唤师：废柴大小姐 医妃倾城：腹黑殿下请温柔 暴君，你又被逼婚了 第一符师：轻狂太子妃 超级抗战系统 邪王嗜宠：逆天狂妃不好惹 皇上滚开,本宫只劫财"
密室困游鱼,https://www.biquker.com/xiaoshuo/6041.html,墨宝非宝,统计中字,1,楼兰诅咒：暴君，只准宠我 再生缘：我的温柔暴君+番外 唯愿桃花开 蜜汁炖鱿鱼 残王傻妃：代嫁神医七小姐 喜羊羊与灰太狼之六界传说 修炼狂潮 掠天记 我当道士那些年
诱妻入怀：不宠你宠谁,https://www.biquker.com/xiaoshuo/6037.html,顾以念,1156000字,1,婚从天降：陆少的天价妻 名门盛宠：闪婚成恋 惹上冷殿下 惹上妖孽冷殿下 诱妻入怀：前夫，请温柔 这次来真的 豪门逃嫁101次 画爱为牢：总裁请走开 总裁夫人有点冷
万界神帝,https://www.biquker.com/xiaoshuo/6035.html,零零九,772000字,1,一切从天行九歌开始崛起 龙血圣帝 重生之风云录 天策神王 圣武龙图 武道巅峰 帝武丹尊 巡狩万界 武神劫
日久成瘾：撩妻总裁轻点宠,https://www.biquker.com/xiaoshuo/6034.html,卿雪瑶,1464000字,1,不得不爱：总裁请温柔 总裁秘恋小娇娘 骗婚总裁：独宠小娇妻 靳少强宠小逃妻 画爱为牢：总裁请走开 先婚后爱：老公很凶猛 女总裁的全能兵王 总裁爹地太给力 傅少的秘宠娇妻
厨妃有喜,https://www.biquker.com/xiaoshuo/6033.html,酸萝卜,774000字,1,邪王的绝世毒妃 一品村姑+番外 农门贵女 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 穿越农女发家记 猪惑天下：邪皇的倾城懒后 穿越乱世医女 食色生香
七周恋爱体验[娱乐圈],https://www.biquker.com/xiaoshuo/6032.html,婉之,164000字,4,重生之神级狂兵 时间都知道 你微笑时很美 重生之嫁给大明星 都市之纨绔天才 都市风流邪少 无双隐龙在都市 把直男掰弯的方法 我欲成王
炮灰姐姐逆袭记,https://www.biquker.com/xiaoshuo/6031.html,八匹,446000字,1,炮灰女配的无限逆袭 八零神医小媳妇 重生之握瑾怀瑜 我的鬼丈夫 楚洛寒龙枭 绝世仙尊混都市 延禧攻略 总裁他倾心已久 名门娇宠
噬魂天狼,https://www.biquker.com/xiaoshuo/6029.html,黄塘桥,2560000字,1,万古仙帝 极品霸医 重生之风云录 神道丹尊 无尽魔焰 异界纨绔公子 绝世星魂 武炼神域 御灵新世界
重生之名门影后,https://www.biquker.com/xiaoshuo/6028.html,小珞惜,890000字,20,封念珩简暖 重生之女神养成计划 重生暖婚：甜妻，新上线 重生校园：帝王娇妻暖暖爱 重生嫡女：风华倾天下 重生专宠：摄政王的毒妃 重生千金复仇 重生之百花影后 重生之名门嫡妃
医道神龙,https://www.biquker.com/xiaoshuo/6027.html,肉丸,3524000字,3,神龙医圣 无双隐龙在都市 都市之纨绔天才 都市风流邪少 都市逍遥强兵 圣医无双 都市至尊神兵 都市超神狼兵 我欲成王
只为他折腰+番外,https://www.biquker.com/xiaoshuo/6026.html,六盲星,160000字,3,攻妻不备+番外 时间都知道 重生枭妻：Boss，宠上瘾 名门盛婚 风流名将 校草驾到：丫头，乖一点 前妻，别来无恙 这次来真的 不落相思意
茅山捉鬼人,https://www.biquker.com/xiaoshuo/6022.html,青子,8400000字,1,都市猛男 都市隐龙 第一序列 人生交换游戏 都市古仙医 擂台之王 大靠山 正牌美女总裁 都市邪王
［快穿］当男配掰弯男主,https://www.biquker.com/xiaoshuo/6021.html,清水娘娘,662000字,1,快穿攻略：黑化请谨慎！ 男主养成记 能不能轻点虐我[穿书] 前夫，请按剧本来 七零，恶毒女配奋斗日常 快穿系统：黑化男主坏坏坏 佛系少女进化论 穿成男主白月光[快穿] 女主你的人设崩了
南风也曾入我怀,https://www.biquker.com/xiaoshuo/6019.html,唐溪,728000字,2,南风过境 萌妻入怀：傅少隐婚请低调 不得不爱：总裁请温柔 总裁爹地霸爱妻 是你赐我的星光 温柔妻子的伤心事 月前间心玉生花 与你百日风华 秋落思漫漫
玄帝归来,https://www.biquker.com/xiaoshuo/6018.html,微笑大师,1176000字,1,从仙侠世界归来 吞天武神 巫师世界 无敌天尊 重生之风云录 弃少归来张恒 极道天魔 异界纨绔公子 变身之穿越异世界的吸血真祖
都市极品医王,https://www.biquker.com/xiaoshuo/6017.html,画雨,6424000字,4,都市猛男 都市隐龙 都市古仙医 无双隐龙在都市 青年天骄 我的绝色美女房东 都市邪王 神龙医圣 绝世高手在都市
我在末世有套房,https://www.biquker.com/xiaoshuo/6014.html,晨星LL,3200000字,1,末世大回炉 末世未来 尸姐攻略 带着星际到末世 末世氪金玩家 我的末日堡垒 末世之虫族帝君 末世诸天觉醒 时光微微甜
我的傲娇鬼夫,https://www.biquker.com/xiaoshuo/6013.html,脂色,2562000字,1,大内傲娇学生会 隐婚100分：神秘老公不见面 狼胎入梦：养夫为患 我的鬼神大人 傲娇男神太难追 腹黑上司住隔壁 婚然心动：前妻再嫁我一次 十月蛇胎 懵懂青春2
有姝,https://www.biquker.com/xiaoshuo/6012.html,风流书呆,296000字,1,风流名将 名门盛婚 这次来真的 第二十八年春 一世倾情 前妻，别来无恙 三生三世艳莲杀 不落相思意 我原来是个神经病
重生之我为神兽,https://www.biquker.com/xiaoshuo/6011.html,打死都要钱,1890000字,1,与天同兽 重生之风云录 重生之女神养成计划 重生专宠：摄政王的毒妃 重生三千年 重生嫡女：风华倾天下 嫡女重生：凤霸天下 御凰：调教腹黑女王 重生之超级太子爷
王爵的私有宝贝,https://www.biquker.com/xiaoshuo/6010.html,云朵,794000字,2,总裁爹地不好惹 婚然心动：前妻再嫁我一次 宠爱无限：总裁的爱妻萌宝 代孕成婚 男主养成记 蜜宠小萌妻 萌宝娇妻太难宠 蜜宠娇妻萌萌哒 唐悠悠季枭寒
最强女王：早安，修罗殿下,https://www.biquker.com/xiaoshuo/6009.html,墨落枫,2046000字,2,都市隐龙 都市猛男 都市古仙医 最强修仙高手 第一序列 精英大亨 惊世医妃，腹黑九皇叔 人生交换游戏 都市之纨绔天才
透视狂兵,https://www.biquker.com/xiaoshuo/6008.html,龙王,7248000字,1,通天异瞳 神瞳狱少 极品透视狂兵 财运无双 神眼狂少 神秘金瞳 狂武医仙 快穿系统之女配上位记 神级透视
快穿之主神归来,https://www.biquker.com/xiaoshuo/6006.html,牧白,634000字,1,快穿：报告宿主，您已被攻略！ 主神快穿：黑化男神宠宠宠 主神老公何弃撩 我的主神妹妹 快穿：拯救暗黑男主 快穿系统：黑化男主坏坏坏 从仙侠世界归来 炮灰女配的无限逆袭 无限英灵神座
提前登陆三百年,https://www.biquker.com/xiaoshuo/6005.html,超级大胖,1284000字,1,通天仙路 斗罗大陆之冰凰斗罗 玄帝归来 喜羊羊与灰太狼之六界传说 吞天武神 武极宗师 征战诸天世界 我有一座炼妖塔 巫师世界
药香嫡女：王爷别乱来,https://www.biquker.com/xiaoshuo/6002.html,锦青墨,3554000字,1,神医萌妃，王爷约不约 妃常逃跑：王爷不许抓我 爆宠萌妃：这个王妃有点彪 冷王爆宠：逆袭王妃惹人爱 邪王绝宠：医品特工妃 冷面王爷彪悍妃 不良王妃：让爷贱笑了 妃常嚣张：王爷别乱来 冷王爆宠：倾城凰妃小萌宝
神医狂妃：天才召唤师,https://www.biquker.com/xiaoshuo/6001.html,MS芙子,2912000字,1,神医毒女：邪王盛宠小狂妃 盛世惊凰:天才召唤师 废材七公主 系统之绝色召唤师 绝宠神医天才妃 金牌神医：腹黑宠妃 神医萌妃，王爷约不约 庶妃独步天下 风临异世
第七任新娘,https://www.biquker.com/xiaoshuo/5999.html,月光煮雨,564000字,1,风雪里爱陌路 嫡女毒心 枕上豪门：腹黑老公坏坏爱 盛宠之嫡女医妃 鬼王嗜宠：逆天小毒妃 闪婚独宠：总裁老公太难缠 天涧龙吟 邪王嗜宠:神医狂妃 报局谜情
修炼狂潮,https://www.biquker.com/xiaoshuo/5998.html,傅啸尘,3872000字,1,叱咤风云 山那边的领主 武帝弑神 玉堂金阙 英雄联盟：我的时代 万道成神 特工女帝：吾凰万万岁 超级神基因 星河大帝
他与星辰皆璀璨,https://www.biquker.com/xiaoshuo/5995.html,鹿小七,106000字,3,人生交换游戏 废土镇守府 宠爱无限：总裁的爱妻萌宝 最强修仙高手 绝世神王在都市 重修仙帝 龙血剑神 第一序列 都市隐龙
末世魔神游戏,https://www.biquker.com/xiaoshuo/5994.html,石闻,3964000字,150,网游之末日剑仙 我的末日堡垒 重生之变废为宝 超武穿梭 末世氪金玩家 无限生存游戏 带着星际到末世 武道神尊 弃少归来张恒
神话禁区,https://www.biquker.com/xiaoshuo/5993.html,何处不染尘,1814000字,2,寒武再临 超级龙祖 时间都知道 重生之风云录 异界纨绔公子 超级修炼系统 神武战尊 把直男掰弯的方法 噬魂天狼
重生之星际宠婚[娱乐圈],https://www.biquker.com/xiaoshuo/5992.html,莫晨欢,418000字,2,重生之女神养成计划 重生之神级狂兵 重生娱乐圈之名门盛婚 重生嫡女：风华倾天下 嫡女重生：凤霸天下 重生专宠：摄政王的毒妃 重生之师父不作死 重生千金复仇 重生复仇：腹黑嫡女
幸好流年遇见你,https://www.biquker.com/xiaoshuo/5990.html,浮云,476000字,1,我们在一起，等于全世界 太子妃上位攻略 喜羊羊与灰太狼之六界传说 花娇 至尊丹王 一胎三宝：总裁大人请关门！ 巅峰武者 圣元大神医 名门盛婚
